date,lat_bin,lon_bin,temp_mean,temp_max,temp_min,dewpoint_mean,count
2019-07-01,28.900000000000002,77.05000000000001,30.84614366935486,40.6429,24.523900000000026,25.60117904569895,744
2019-07-01,28.900000000000002,77.30000000000001,30.541450725806474,39.96816000000001,24.50436000000002,25.855340403225828,744
2019-08-01,28.400000000000002,76.80000000000001,30.171951599462385,36.276880000000006,25.456700000000012,25.938749543010776,744
2019-08-01,28.400000000000002,77.05000000000001,30.008846357526906,36.13620000000003,25.455960000000005,26.102545725806472,744
2019-08-01,28.400000000000002,77.30000000000001,29.977675658602177,36.122100000000046,25.47380000000004,26.302099731182818,744
2019-08-01,28.650000000000002,76.80000000000001,30.265495255376365,36.54880000000003,25.195280000000025,26.133196559139808,744
2019-08-01,28.650000000000002,77.05000000000001,30.08904560483873,36.391440000000046,25.247770000000003,26.27828606182798,744
2019-08-01,28.650000000000002,77.30000000000001,29.987008360215075,36.4203,25.17706000000004,26.341179422043034,744
2019-08-01,28.900000000000002,76.80000000000001,30.190916935483894,36.40008,24.76165000000003,26.312025564516155,744
2019-08-01,28.900000000000002,77.05000000000001,30.067752123655936,36.343770000000006,24.89724000000001,26.3671910887097,744
2019-08-01,28.900000000000002,77.30000000000001,29.96579870967744,36.38240000000002,24.83140000000003,26.405214637096798,744
2019-09-01,28.400000000000002,76.80000000000001,29.90737029166669,39.02346,23.316580000000044,25.065756486111134,720
2019-09-01,28.400000000000002,77.05000000000001,29.44492626388891,37.928060000000016,23.381680000000017,25.360365222222242,720
2019-09-01,28.400000000000002,77.30000000000001,29.208174583333356,37.19747000000001,23.65133000000003,25.595237458333354,720
2019-09-01,28.650000000000002,76.80000000000001,29.85390554166669,38.41050000000001,23.531200000000013,25.272432847222248,720
2019-09-01,28.650000000000002,77.05000000000001,29.403050555555577,37.35745000000003,23.570460000000026,25.53879091666669,720
2019-09-01,28.650000000000002,77.30000000000001,29.21717848611113,36.884060000000034,23.512900000000002,25.596574236111135,720
2019-09-01,28.900000000000002,76.80000000000001,29.555422861111133,37.29897,23.489250000000027,25.5350665277778,720
2019-09-01,28.900000000000002,77.05000000000001,29.3509321527778,36.835230000000024,23.49896000000001,25.604812902777798,720
2019-09-01,28.900000000000002,77.30000000000001,29.21145805555558,36.48140000000001,23.288020000000017,25.623739194444468,720
2019-10-01,28.400000000000002,76.80000000000001,26.94880223118282,35.87760000000003,18.649800000000027,17.43563370967744,744
2019-10-01,28.400000000000002,77.05000000000001,26.208721344086044,34.57943,18.06880000000001,18.50251418010755,744
2019-10-01,28.400000000000002,77.30000000000001,25.688169381720453,33.57900000000001,17.353880000000004,19.425878870967765,744
2019-10-01,28.650000000000002,76.80000000000001,26.738039220430128,35.581500000000005,18.239160000000027,17.845197096774218,744
2019-10-01,28.650000000000002,77.05000000000001,25.98522315860217,34.23733000000004,17.663170000000036,18.86547110215056,744
2019-10-01,28.650000000000002,77.30000000000001,25.558321155914,33.47555,17.05782000000005,19.4619610887097,744
2019-10-01,28.900000000000002,76.80000000000001,26.265500000000024,34.99783000000002,17.72326000000004,18.35006424731185,744
2019-10-01,28.900000000000002,77.05000000000001,25.742890430107547,34.03958,17.456780000000037,19.082313521505398,744
2019-10-01,28.900000000000002,77.30000000000001,25.34923790322583,33.44836000000004,16.934600000000046,19.630308104838733,744
2019-11-01,28.400000000000002,76.80000000000001,21.587928402777802,33.68430000000001,12.101220000000012,14.192122388888912,720
2019-11-01,28.400000000000002,77.05000000000001,21.31645230555558,32.802700000000016,12.159500000000037,14.43929854166669,720
2019-11-01,28.400000000000002,77.30000000000001,21.003965569444468,31.94833,12.122029999999995,14.797823194444467,720
2019-11-01,28.650000000000002,76.80000000000001,21.380299555555577,33.10787000000005,12.37393000000003,14.168690041666691,720
2019-11-01,28.650000000000002,77.05000000000001,21.089645222222245,32.21493000000004,12.337240000000008,14.4060894027778,720
2019-11-01,28.650000000000002,77.30000000000001,20.759327138888914,31.478229999999996,12.16927000000004,14.680114388888912,720
2019-11-01,28.900000000000002,76.80000000000001,21.016316055555578,32.275480000000016,12.686059999999998,14.16155430555558,720
2019-11-01,28.900000000000002,77.05000000000001,20.748059583333355,31.59298000000001,12.430170000000032,14.393299555555576,720
2019-11-01,28.900000000000002,77.30000000000001,20.415855333333354,30.91550000000001,12.209950000000049,14.671305944444468,720
2019-12-01,28.400000000000002,76.80000000000001,12.652564825268842,24.395140000000026,2.665670000000034,8.63449293010755,744
2019-12-01,28.400000000000002,77.05000000000001,12.589122083333358,24.076300000000003,2.4898600000000215,8.846549381720452,744
2019-12-01,28.400000000000002,77.30000000000001,12.537681330645183,23.940150000000017,2.3308300000000486,9.077975913978516,744
2019-12-01,28.650000000000002,76.80000000000001,12.583289543010777,24.207850000000008,2.759330000000034,8.694213870967763,744
2019-12-01,28.650000000000002,77.05000000000001,12.49697982526884,23.997280000000046,2.997029999999995,8.91702538978497,744
2019-12-01,28.650000000000002,77.30000000000001,12.442312190860237,24.043420000000026,3.1115400000000477,9.126960228494646,744
2019-12-01,28.900000000000002,76.80000000000001,12.391213212365614,24.052400000000034,2.9943000000000097,8.771305940860238,744
2019-12-01,28.900000000000002,77.05000000000001,12.35846418010755,24.07660000000004,3.435200000000009,9.008322190860238,744
2019-12-01,28.900000000000002,77.30000000000001,12.321860322580667,24.122280000000046,3.7561300000000415,9.220714637096796,744
2020-01-01,28.400000000000002,76.80000000000001,12.887219744623678,22.578100000000006,2.791530000000023,9.049526935483893,744
2020-01-01,28.400000000000002,77.05000000000001,12.91059036290325,22.313930000000028,2.7171000000000163,9.27102178763443,744
2020-01-01,28.400000000000002,77.30000000000001,12.931375631720453,22.06600000000003,2.630730000000028,9.536240241935507,744
2020-01-01,28.650000000000002,76.80000000000001,12.723061801075293,22.185420000000022,2.477260000000001,9.117485510752712,744
2020-01-01,28.650000000000002,77.05000000000001,12.733780376344107,21.892970000000048,2.4273300000000404,9.339949731182818,744
2020-01-01,28.650000000000002,77.30000000000001,12.822666599462389,21.71398000000005,2.3280300000000125,9.523174260752711,744
