time,temp,RH,wind,apparent_temp,heat_risk
2018-01-01T00:00,11.8,76,3.7,30.290000000000006,30.290000000000006
2018-01-01T01:00,9.0,86,4.8,30.020000000000003,30.020000000000003
2018-01-01T02:00,8.1,87,6.5,28.260000000000005,28.260000000000005
2018-01-01T03:00,7.9,87,7.9,27.08,27.08
2018-01-01T04:00,8.1,85,6.1,27.88,27.88
2018-01-01T05:00,7.8,90,5.8,29.439999999999998,29.439999999999998
2018-01-01T06:00,7.2,92,6.5,29.010000000000005,29.010000000000005
2018-01-01T07:00,6.8,93,5.4,29.71,29.71
2018-01-01T08:00,9.5,81,4.9,28.800000000000004,28.800000000000004
2018-01-01T09:00,12.9,69,2.6,29.85,29.85
2018-01-01T10:00,16.1,57,2.5,29.160000000000004,29.160000000000004
2018-01-01T11:00,18.0,49,2.9,28.14,28.14
2018-01-01T12:00,19.1,44,4.0,26.820000000000004,26.820000000000004
2018-01-01T13:00,19.9,40,6.7,24.410000000000004,24.410000000000004
2018-01-01T14:00,20.0,37,9.2,21.770000000000003,21.770000000000003
2018-01-01T15:00,19.8,35,10.2,20.21,20.21
2018-01-01T16:00,18.9,38,7.9,21.909999999999997,21.909999999999997
2018-01-01T17:00,14.6,56,8.1,23.41,23.41
2018-01-01T18:00,13.0,67,8.9,24.88,24.88
2018-01-01T19:00,11.6,75,10.3,25.14,25.14
2018-01-01T20:00,12.4,70,8.7,25.41,25.41
2018-01-01T21:00,14.2,61,5.1,26.759999999999998,26.759999999999998
2018-01-01T22:00,14.0,61,2.6,28.310000000000002,28.310000000000002
2018-01-01T23:00,13.8,61,1.3,29.02000000000001,29.02000000000001
2018-01-02T00:00,13.2,63,2.9,27.96,27.96
2018-01-02T01:00,9.9,79,5.1,28.4,28.4
2018-01-02T02:00,8.2,87,6.5,28.36,28.36
2018-01-02T03:00,7.9,88,5.1,29.370000000000005,29.370000000000005
2018-01-02T04:00,7.8,89,5.8,29.11,29.11
2018-01-02T05:00,6.4,92,5.8,28.700000000000003,28.700000000000003
2018-01-02T06:00,7.2,91,4.5,30.080000000000005,30.080000000000005
2018-01-02T07:00,7.1,91,6.4,28.650000000000006,28.650000000000006
2018-01-02T08:00,9.9,78,7.6,26.32,26.32
2018-01-02T09:00,13.3,67,4.4,28.33,28.33
2018-01-02T10:00,15.9,62,4.5,29.21,29.21
2018-01-02T11:00,17.6,52,4.8,27.400000000000006,27.400000000000006
2018-01-02T12:00,18.8,48,6.5,26.09,26.09
2018-01-02T13:00,19.5,47,7.4,25.830000000000005,25.830000000000005
2018-01-02T14:00,19.8,46,8.8,24.820000000000004,24.820000000000004
2018-01-02T15:00,19.8,46,9.6,24.260000000000005,24.260000000000005
2018-01-02T16:00,19.0,50,7.9,25.97,25.97
2018-01-02T17:00,16.3,60,6.3,27.69,27.69
2018-01-02T18:00,16.0,61,5.8,28.07,28.07
2018-01-02T19:00,15.1,66,5.9,28.75,28.75
2018-01-02T20:00,14.6,69,4.7,30.08,30.08
2018-01-02T21:00,14.1,70,4.0,30.400000000000006,30.400000000000006
2018-01-02T22:00,13.1,74,4.3,30.510000000000005,30.510000000000005
2018-01-02T23:00,11.1,81,4.7,30.54,30.54
2018-01-03T00:00,12.4,76,4.0,30.680000000000007,30.680000000000007
2018-01-03T01:00,11.0,81,4.3,30.720000000000006,30.720000000000006
2018-01-03T02:00,8.4,90,5.8,30.04,30.04
2018-01-03T03:00,7.9,92,5.8,30.200000000000003,30.200000000000003
2018-01-03T04:00,7.6,93,5.2,30.65,30.65
2018-01-03T05:00,6.8,92,4.6,29.940000000000005,29.940000000000005
2018-01-03T06:00,6.9,92,5.6,29.340000000000003,29.340000000000003
2018-01-03T07:00,6.9,91,7.0,28.03,28.03
2018-01-03T08:00,9.4,80,9.4,25.220000000000006,25.220000000000006
2018-01-03T09:00,12.6,70,6.3,27.290000000000003,27.290000000000003
2018-01-03T10:00,15.4,61,6.6,26.910000000000004,26.910000000000004
2018-01-03T11:00,17.1,56,7.7,26.189999999999998,26.189999999999998
2018-01-03T12:00,18.4,51,8.7,25.140000000000004,25.140000000000004
2018-01-03T13:00,19.3,47,9.8,23.950000000000003,23.950000000000003
2018-01-03T14:00,19.8,44,10.2,23.18,23.18
2018-01-03T15:00,19.7,43,10.7,22.400000000000002,22.400000000000002
2018-01-03T16:00,18.8,47,8.7,24.220000000000002,24.220000000000002
2018-01-03T17:00,13.4,72,10.0,26.160000000000004,26.160000000000004
2018-01-03T18:00,11.9,79,10.2,26.83,26.83
2018-01-03T19:00,11.2,80,9.9,26.67,26.67
2018-01-03T20:00,10.6,81,9.7,26.54,26.54
2018-01-03T21:00,10.0,82,8.3,27.25,27.25
2018-01-03T22:00,8.8,86,8.0,27.580000000000005,27.580000000000005
2018-01-03T23:00,8.2,87,8.6,26.889999999999997,26.889999999999997
2018-01-04T00:00,7.7,89,9.4,26.490000000000002,26.490000000000002
2018-01-04T01:00,7.3,90,10.0,26.0,26.0
2018-01-04T02:00,7.2,90,9.4,26.320000000000007,26.320000000000007
2018-01-04T03:00,6.9,91,8.4,27.05,27.05
2018-01-04T04:00,6.6,92,6.6,28.340000000000003,28.340000000000003
2018-01-04T05:00,6.2,94,5.4,29.440000000000005,29.440000000000005
2018-01-04T06:00,6.1,95,6.2,29.11,29.11
2018-01-04T07:00,5.9,94,5.9,28.79,28.79
2018-01-04T08:00,8.6,88,8.1,27.970000000000002,27.970000000000002
2018-01-04T09:00,12.2,77,6.3,29.200000000000003,29.200000000000003
2018-01-04T10:00,15.4,63,6.4,27.710000000000004,27.710000000000004
2018-01-04T11:00,17.6,48,6.7,24.75,24.75
2018-01-04T12:00,19.0,39,7.0,22.970000000000002,22.970000000000002
2018-01-04T13:00,19.9,36,7.2,22.740000000000002,22.740000000000002
2018-01-04T14:00,20.2,34,5.8,23.360000000000003,23.360000000000003
2018-01-04T15:00,20.1,34,4.0,24.52,24.52
2018-01-04T16:00,19.0,53,2.3,30.880000000000003,30.880000000000003
2018-01-04T17:00,16.3,53,4.9,26.360000000000007,26.360000000000007
2018-01-04T18:00,12.3,73,8.7,26.3,26.3
2018-01-04T19:00,10.6,86,9.4,28.400000000000006,28.400000000000006
2018-01-04T20:00,10.1,88,7.9,29.61,29.61
2018-01-04T21:00,9.9,88,7.2,29.900000000000006,29.900000000000006
2018-01-04T22:00,9.4,88,7.4,29.260000000000005,29.260000000000005
2018-01-04T23:00,8.9,90,6.9,29.770000000000003,29.770000000000003
2018-01-05T00:00,8.4,90,6.8,29.340000000000003,29.340000000000003
2018-01-05T01:00,8.2,90,7.2,28.860000000000007,28.860000000000007
2018-01-05T02:00,7.8,91,7.0,28.93,28.93
2018-01-05T03:00,7.1,93,7.2,28.75,28.75
2018-01-05T04:00,6.6,94,8.9,27.390000000000004,27.390000000000004
2018-01-05T05:00,6.8,92,6.0,28.960000000000008,28.960000000000008
2018-01-05T06:00,7.3,90,7.3,27.89,27.89
2018-01-05T07:00,7.7,88,8.0,27.14,27.14
2018-01-05T08:00,10.4,78,10.5,24.79,24.79
2018-01-05T09:00,13.6,68,8.4,26.16,26.16
2018-01-05T10:00,16.2,59,6.8,26.910000000000004,26.910000000000004
2018-01-05T11:00,17.9,52,5.4,27.28,27.28
2018-01-05T12:00,19.1,47,4.3,27.6,27.6
2018-01-05T13:00,19.9,44,2.9,28.39,28.39
2018-01-05T14:00,20.2,42,0.8,29.5,29.5
2018-01-05T15:00,20.2,41,1.1,28.96,28.96
2018-01-05T16:00,19.6,46,2.7,28.89,28.89
2018-01-05T17:00,14.4,66,8.1,26.51,26.51
2018-01-05T18:00,12.7,77,8.0,28.509999999999998,28.509999999999998
2018-01-05T19:00,11.2,86,8.9,29.35,29.35
2018-01-05T20:00,10.2,88,10.7,27.750000000000004,27.750000000000004
2018-01-05T21:00,10.2,86,9.7,27.79,27.79
2018-01-05T22:00,9.9,87,9.0,28.310000000000002,28.310000000000002
2018-01-05T23:00,10.6,85,7.2,29.61,29.61
2018-01-06T00:00,11.4,82,3.9,31.730000000000004,31.730000000000004
2018-01-06T01:00,11.4,81,1.3,33.220000000000006,33.220000000000006
2018-01-06T02:00,11.2,81,1.8,32.67,32.67
2018-01-06T03:00,9.4,85,4.0,30.650000000000006,30.650000000000006
2018-01-06T04:00,7.2,92,6.2,29.22,29.22
2018-01-06T05:00,7.7,92,4.0,31.260000000000005,31.260000000000005
2018-01-06T06:00,5.4,97,6.1,29.14,29.14
2018-01-06T07:00,5.6,99,6.2,29.930000000000007,29.930000000000007
2018-01-06T08:00,7.8,94,7.6,29.5,29.5
2018-01-06T09:00,10.6,87,5.4,31.53,31.53
2018-01-06T10:00,13.9,74,6.6,29.700000000000003,29.700000000000003
2018-01-06T11:00,16.5,62,8.2,27.220000000000002,27.220000000000002
2018-01-06T12:00,18.0,55,9.2,25.710000000000008,25.710000000000008
2018-01-06T13:00,19.0,50,9.3,24.990000000000002,24.990000000000002
2018-01-06T14:00,19.5,47,9.5,24.360000000000007,24.360000000000007
2018-01-06T15:00,19.5,46,9.2,24.240000000000002,24.240000000000002
2018-01-06T16:00,18.5,51,7.1,26.36,26.36
2018-01-06T17:00,13.8,71,9.7,26.440000000000005,26.440000000000005
2018-01-06T18:00,12.2,78,10.7,26.45,26.45
2018-01-06T19:00,11.2,81,10.9,26.3,26.3
2018-01-06T20:00,10.6,82,10.6,26.240000000000006,26.240000000000006
2018-01-06T21:00,9.9,82,10.8,25.400000000000002,25.400000000000002
2018-01-06T22:00,9.5,82,9.8,25.700000000000003,25.700000000000003
2018-01-06T23:00,9.3,81,8.6,26.01,26.01
2018-01-07T00:00,9.1,82,8.0,26.560000000000002,26.560000000000002
2018-01-07T01:00,7.9,87,7.3,27.5,27.5
2018-01-07T02:00,7.8,87,8.0,26.909999999999997,26.909999999999997
2018-01-07T03:00,7.4,88,8.6,26.420000000000005,26.420000000000005
2018-01-07T04:00,7.2,89,9.4,25.990000000000002,25.990000000000002
2018-01-07T05:00,6.5,91,10.8,24.970000000000002,24.970000000000002
2018-01-07T06:00,6.2,92,10.4,25.28,25.28
2018-01-07T07:00,6.1,91,11.2,24.290000000000003,24.290000000000003
2018-01-07T08:00,8.2,83,13.3,22.28,22.28
2018-01-07T09:00,11.1,71,12.2,21.990000000000002,21.990000000000002
2018-01-07T10:00,13.9,61,13.1,20.86,20.86
2018-01-07T11:00,15.9,54,14.6,19.5,19.5
2018-01-07T12:00,17.5,48,16.3,17.930000000000003,17.930000000000003
2018-01-07T13:00,18.4,44,17.1,16.950000000000003,16.950000000000003
2018-01-07T14:00,18.8,42,17.2,16.620000000000005,16.620000000000005
2018-01-07T15:00,18.8,41,17.1,16.36,16.36
2018-01-07T16:00,17.9,46,13.5,19.63,19.63
2018-01-07T17:00,14.9,58,9.5,23.39,23.39
2018-01-07T18:00,13.8,61,11.2,22.090000000000007,22.090000000000007
2018-01-07T19:00,12.9,63,11.9,21.360000000000007,21.360000000000007
2018-01-07T20:00,12.2,66,12.3,21.370000000000005,21.370000000000005
2018-01-07T21:00,11.4,69,11.7,21.980000000000004,21.980000000000004
2018-01-07T22:00,10.7,72,11.3,22.55,22.55
2018-01-07T23:00,10.1,75,11.7,22.660000000000004,22.660000000000004
2018-01-08T00:00,9.7,77,11.3,23.2,23.2
2018-01-08T01:00,9.1,80,10.9,23.87,23.87
2018-01-08T02:00,8.8,82,11.0,24.16,24.16
2018-01-08T03:00,8.4,83,11.3,23.88,23.88
2018-01-08T04:00,8.1,85,11.6,24.03,24.03
2018-01-08T05:00,7.4,88,11.9,24.110000000000007,24.110000000000007
2018-01-08T06:00,6.9,90,11.5,24.550000000000004,24.550000000000004
2018-01-08T07:00,6.8,90,11.5,24.450000000000003,24.450000000000003
2018-01-08T08:00,8.9,80,13.0,22.200000000000003,22.200000000000003
2018-01-08T09:00,11.9,69,11.3,22.76,22.76
2018-01-08T10:00,14.6,60,11.3,22.49,22.49
2018-01-08T11:00,16.8,52,11.8,21.700000000000003,21.700000000000003
2018-01-08T12:00,18.2,45,12.7,20.159999999999997,20.159999999999997
2018-01-08T13:00,19.1,41,12.2,20.090000000000003,20.090000000000003
2018-01-08T14:00,19.5,40,12.2,20.160000000000004,20.160000000000004
2018-01-08T15:00,19.5,39,11.7,20.180000000000007,20.180000000000007
2018-01-08T16:00,18.6,45,8.4,23.570000000000004,23.570000000000004
2018-01-08T17:00,14.1,66,9.8,25.020000000000003,25.020000000000003
2018-01-08T18:00,12.8,72,9.9,25.630000000000003,25.630000000000003
2018-01-08T19:00,12.1,74,8.4,26.640000000000004,26.640000000000004
2018-01-08T20:00,11.1,77,8.7,26.419999999999998,26.419999999999998
2018-01-08T21:00,10.4,79,8.1,26.8,26.8
2018-01-08T22:00,9.4,83,9.5,26.14,26.14
2018-01-08T23:00,8.6,85,9.8,25.79,25.79
2018-01-09T00:00,8.3,86,8.8,26.520000000000007,26.520000000000007
2018-01-09T01:00,8.0,86,8.1,26.710000000000004,26.710000000000004
2018-01-09T02:00,7.5,87,7.6,26.89,26.89
2018-01-09T03:00,7.3,88,6.6,27.720000000000006,27.720000000000006
2018-01-09T04:00,7.1,89,7.2,27.43,27.43
2018-01-09T05:00,6.2,94,7.6,27.900000000000006,27.900000000000006
2018-01-09T06:00,5.8,94,7.6,27.5,27.5
2018-01-09T07:00,5.8,94,9.0,26.52,26.52
2018-01-09T08:00,8.3,85,11.2,24.51,24.51
2018-01-09T09:00,11.8,73,9.6,25.17,25.17
2018-01-09T10:00,14.8,61,9.6,24.210000000000008,24.210000000000008
2018-01-09T11:00,16.9,52,11.2,22.220000000000002,22.220000000000002
2018-01-09T12:00,18.2,46,12.6,20.560000000000002,20.560000000000002
2018-01-09T13:00,19.2,42,13.0,19.96,19.96
2018-01-09T14:00,19.8,40,13.0,19.9,19.9
2018-01-09T15:00,19.8,40,12.9,19.97,19.97
2018-01-09T16:00,18.9,45,10.2,22.61,22.61
2018-01-09T17:00,15.1,62,7.6,26.240000000000002,26.240000000000002
2018-01-09T18:00,13.9,66,8.8,25.52,25.52
2018-01-09T19:00,13.0,68,9.0,25.139999999999997,25.139999999999997
2018-01-09T20:00,12.2,71,9.6,24.909999999999997,24.909999999999997
2018-01-09T21:00,11.6,73,10.0,24.689999999999998,24.689999999999998
2018-01-09T22:00,10.9,76,9.9,25.050000000000004,25.050000000000004
2018-01-09T23:00,10.2,79,10.0,25.269999999999996,25.269999999999996
2018-01-10T00:00,9.6,82,10.0,25.660000000000004,25.660000000000004
2018-01-10T01:00,9.1,84,10.3,25.61,25.61
2018-01-10T02:00,8.9,84,11.2,24.780000000000005,24.780000000000005
2018-01-10T03:00,8.6,85,11.7,24.46,24.46
2018-01-10T04:00,8.3,85,12.2,23.810000000000002,23.810000000000002
2018-01-10T05:00,7.6,89,12.4,24.29,24.29
2018-01-10T06:00,7.3,90,13.4,23.62,23.62
2018-01-10T07:00,7.3,89,14.4,22.590000000000003,22.590000000000003
2018-01-10T08:00,9.4,80,16.9,19.970000000000006,19.970000000000006
2018-01-10T09:00,12.4,70,16.1,20.23,20.23
2018-01-10T10:00,15.2,60,16.8,19.240000000000002,19.240000000000002
2018-01-10T11:00,17.5,52,17.3,18.549999999999997,18.549999999999997
2018-01-10T12:00,19.1,46,17.9,17.750000000000004,17.750000000000004
2018-01-10T13:00,20.3,42,18.1,17.490000000000002,17.490000000000002
2018-01-10T14:00,20.8,40,18.7,16.910000000000004,16.910000000000004
2018-01-10T15:00,20.8,40,18.2,17.26,17.26
2018-01-10T16:00,19.8,45,13.9,20.920000000000005,20.920000000000005
2018-01-10T17:00,16.8,56,11.0,23.580000000000002,23.580000000000002
2018-01-10T18:00,15.4,60,13.0,22.1,22.1
2018-01-10T19:00,14.6,61,14.1,20.860000000000007,20.860000000000007
2018-01-10T20:00,13.9,64,14.4,20.940000000000005,20.940000000000005
2018-01-10T21:00,13.1,69,14.0,22.07,22.07
2018-01-10T22:00,12.4,72,13.1,22.990000000000002,22.990000000000002
2018-01-10T23:00,11.7,75,13.1,23.28,23.28
2018-01-11T00:00,11.1,77,13.3,23.199999999999996,23.199999999999996
2018-01-11T01:00,10.6,79,13.0,23.57,23.57
2018-01-11T02:00,10.1,81,12.8,23.869999999999997,23.869999999999997
2018-01-11T03:00,9.6,82,12.7,23.770000000000003,23.770000000000003
2018-01-11T04:00,9.2,83,13.4,23.210000000000004,23.210000000000004
2018-01-11T05:00,8.5,87,13.7,23.620000000000005,23.620000000000005
2018-01-11T06:00,8.4,87,14.4,23.03,23.03
2018-01-11T07:00,8.3,88,15.0,22.840000000000003,22.840000000000003
2018-01-11T08:00,10.2,79,16.6,20.649999999999995,20.649999999999995
2018-01-11T09:00,12.9,69,16.8,19.910000000000004,19.910000000000004
2018-01-11T10:00,15.6,59,17.3,18.96,18.96
2018-01-11T11:00,17.9,50,17.8,17.939999999999998,17.939999999999998
2018-01-11T12:00,19.5,44,18.7,16.930000000000007,16.930000000000007
2018-01-11T13:00,20.6,40,18.9,16.570000000000007,16.570000000000007
2018-01-11T14:00,21.2,37,18.6,16.389999999999997,16.389999999999997
2018-01-11T15:00,21.1,37,17.4,17.130000000000003,17.130000000000003
2018-01-11T16:00,20.0,42,13.8,20.2,20.2
2018-01-11T17:00,17.0,51,10.7,22.34,22.34
2018-01-11T18:00,15.6,54,11.7,21.230000000000004,21.230000000000004
2018-01-11T19:00,14.6,56,12.2,20.54,20.54
2018-01-11T20:00,13.8,58,12.6,20.119999999999997,20.119999999999997
2018-01-11T21:00,13.2,59,13.3,19.36,19.36
2018-01-11T22:00,12.6,61,12.9,19.700000000000003,19.700000000000003
2018-01-11T23:00,12.1,63,14.1,19.020000000000003,19.020000000000003
2018-01-12T00:00,11.7,64,13.8,19.16,19.16
2018-01-12T01:00,11.2,65,13.4,19.27,19.27
2018-01-12T02:00,10.8,66,12.1,20.11,20.11
2018-01-12T03:00,10.3,68,11.6,20.620000000000005,20.620000000000005
2018-01-12T04:00,10.0,69,11.9,20.439999999999998,20.439999999999998
2018-01-12T05:00,9.1,76,11.9,21.85,21.85
2018-01-12T06:00,8.9,77,12.2,21.770000000000003,21.770000000000003
2018-01-12T07:00,8.9,76,13.7,20.390000000000008,20.390000000000008
2018-01-12T08:00,10.8,70,15.1,19.330000000000005,19.330000000000005
2018-01-12T09:00,13.6,61,14.4,19.650000000000006,19.650000000000006
2018-01-12T10:00,16.3,54,14.6,19.900000000000006,19.900000000000006
2018-01-12T11:00,18.5,48,14.5,20.190000000000005,20.190000000000005
2018-01-12T12:00,20.2,43,13.6,20.87,20.87
2018-01-12T13:00,21.4,39,12.5,21.519999999999996,21.519999999999996
2018-01-12T14:00,21.9,37,11.8,21.85,21.85
2018-01-12T15:00,21.9,37,11.4,22.13,22.13
2018-01-12T16:00,20.8,43,7.9,25.46,25.46
2018-01-12T17:00,16.8,60,9.3,26.090000000000003,26.090000000000003
2018-01-12T18:00,15.6,62,8.3,26.25,26.25
2018-01-12T19:00,14.3,65,8.0,26.15,26.15
2018-01-12T20:00,15.2,59,6.2,26.330000000000002,26.330000000000002
2018-01-12T21:00,16.5,52,4.3,26.65,26.65
2018-01-12T22:00,16.0,53,3.8,26.830000000000002,26.830000000000002
2018-01-12T23:00,15.1,56,4.2,26.639999999999997,26.639999999999997
2018-01-13T00:00,14.3,61,4.7,27.140000000000008,27.140000000000008
2018-01-13T01:00,13.5,67,5.1,28.04,28.04
2018-01-13T02:00,13.0,70,4.2,29.160000000000004,29.160000000000004
2018-01-13T03:00,12.6,73,3.4,30.309999999999995,30.309999999999995
2018-01-13T04:00,9.4,83,5.1,29.22,29.22
2018-01-13T05:00,7.4,90,6.2,28.760000000000005,28.760000000000005
2018-01-13T06:00,6.8,92,6.5,28.610000000000007,28.610000000000007
2018-01-13T07:00,6.4,95,6.3,29.340000000000003,29.340000000000003
2018-01-13T08:00,9.3,89,7.6,29.35,29.35
2018-01-13T09:00,13.3,75,5.5,30.199999999999996,30.199999999999996
2018-01-13T10:00,16.6,62,6.6,28.440000000000005,28.440000000000005
2018-01-13T11:00,18.9,51,8.4,25.850000000000005,25.850000000000005
2018-01-13T12:00,20.4,45,9.9,24.32,24.32
2018-01-13T13:00,21.2,42,10.6,23.640000000000004,23.640000000000004
2018-01-13T14:00,21.5,40,11.0,23.000000000000004,23.000000000000004
2018-01-13T15:00,21.3,41,11.2,22.99,22.99
2018-01-13T16:00,20.4,46,9.3,25.07,25.07
2018-01-13T17:00,16.6,62,8.4,27.180000000000003,27.180000000000003
2018-01-13T18:00,14.4,71,9.9,26.9,26.9
2018-01-13T19:00,13.0,77,11.4,26.429999999999996,26.429999999999996
2018-01-13T20:00,12.4,78,10.7,26.650000000000002,26.650000000000002
2018-01-13T21:00,11.6,79,10.9,26.040000000000003,26.040000000000003
2018-01-13T22:00,10.6,81,10.9,25.7,25.7
2018-01-13T23:00,10.4,81,9.5,26.480000000000004,26.480000000000004
2018-01-14T00:00,10.4,81,7.6,27.810000000000002,27.810000000000002
2018-01-14T01:00,10.1,81,8.3,27.019999999999996,27.019999999999996
2018-01-14T02:00,9.6,83,9.0,26.69,26.69
2018-01-14T03:00,9.1,85,9.4,26.57,26.57
2018-01-14T04:00,8.6,86,9.1,26.610000000000007,26.610000000000007
2018-01-14T05:00,7.6,91,8.4,27.750000000000004,27.750000000000004
2018-01-14T06:00,7.4,91,8.0,27.83,27.83
2018-01-14T07:00,7.3,91,7.9,27.799999999999997,27.799999999999997
2018-01-14T08:00,9.8,82,10.5,25.509999999999998,25.509999999999998
2018-01-14T09:00,13.2,70,9.3,25.79,25.79
2018-01-14T10:00,16.4,60,9.8,25.340000000000003,25.340000000000003
2018-01-14T11:00,18.7,50,11.1,23.430000000000003,23.430000000000003
2018-01-14T12:00,20.4,43,11.4,22.610000000000003,22.610000000000003
2018-01-14T13:00,21.4,38,11.0,22.24,22.24
2018-01-14T14:00,21.9,36,11.6,21.660000000000004,21.660000000000004
2018-01-14T15:00,21.9,37,11.4,22.13,22.13
2018-01-14T16:00,20.9,42,7.7,25.369999999999997,25.369999999999997
2018-01-14T17:00,16.1,62,10.7,25.070000000000004,25.070000000000004
2018-01-14T18:00,14.4,68,10.6,25.420000000000005,25.420000000000005
2018-01-14T19:00,13.1,73,10.1,26.119999999999997,26.119999999999997
2018-01-14T20:00,12.2,75,10.9,25.320000000000004,25.320000000000004
2018-01-14T21:00,11.5,75,11.4,24.27,24.27
2018-01-14T22:00,10.9,76,10.6,24.560000000000006,24.560000000000006
2018-01-14T23:00,10.8,75,8.6,25.529999999999998,25.529999999999998
2018-01-15T00:00,10.3,76,8.1,25.710000000000004,25.710000000000004
2018-01-15T01:00,9.8,78,7.5,26.290000000000006,26.290000000000006
2018-01-15T02:00,9.3,80,7.3,26.590000000000003,26.590000000000003
2018-01-15T03:00,8.8,82,6.9,27.03,27.03
2018-01-15T04:00,8.4,84,7.7,26.730000000000004,26.730000000000004
2018-01-15T05:00,7.4,90,6.9,28.270000000000003,28.270000000000003
2018-01-15T06:00,7.2,91,8.8,27.070000000000004,27.070000000000004
2018-01-15T07:00,7.2,92,9.2,27.120000000000005,27.120000000000005
2018-01-15T08:00,9.6,82,11.2,24.820000000000004,24.820000000000004
2018-01-15T09:00,13.1,69,11.4,23.889999999999997,23.889999999999997
2018-01-15T10:00,16.2,59,12.9,22.64,22.64
2018-01-15T11:00,18.5,50,15.1,20.43,20.43
2018-01-15T12:00,20.1,43,16.5,18.74000000000001,18.74000000000001
2018-01-15T13:00,21.2,39,17.1,18.1,18.1
2018-01-15T14:00,21.8,37,16.8,18.250000000000007,18.250000000000007
2018-01-15T15:00,21.8,36,17.0,17.78,17.78
2018-01-15T16:00,20.9,40,14.1,20.230000000000004,20.230000000000004
2018-01-15T17:00,17.6,51,10.4,23.150000000000006,23.150000000000006
2018-01-15T18:00,16.2,52,13.0,20.259999999999998,20.259999999999998
2018-01-15T19:00,15.4,52,14.2,18.620000000000005,18.620000000000005
2018-01-15T20:00,14.4,54,14.0,18.42,18.42
2018-01-15T21:00,13.5,58,13.5,19.19,19.19
2018-01-15T22:00,12.6,62,13.7,19.470000000000006,19.470000000000006
2018-01-15T23:00,11.7,65,13.9,19.419999999999998,19.419999999999998
2018-01-16T00:00,11.1,67,14.3,19.200000000000003,19.200000000000003
2018-01-16T01:00,10.6,68,15.0,18.54,18.54
2018-01-16T02:00,10.2,68,15.7,17.650000000000002,17.650000000000002
2018-01-16T03:00,9.9,68,16.4,16.860000000000007,16.860000000000007
2018-01-16T04:00,9.7,69,16.2,17.130000000000003,17.130000000000003
2018-01-16T05:00,9.1,74,17.0,17.620000000000005,17.620000000000005
2018-01-16T06:00,9.1,73,16.9,17.36,17.36
2018-01-16T07:00,8.9,72,16.4,17.180000000000007,17.180000000000007
2018-01-16T08:00,10.9,65,17.2,16.310000000000002,16.310000000000002
2018-01-16T09:00,13.9,55,15.3,17.340000000000003,17.340000000000003
2018-01-16T10:00,16.6,47,14.7,17.82,17.82
2018-01-16T11:00,18.9,40,13.9,18.37,18.37
2018-01-16T12:00,20.5,35,13.4,18.669999999999998,18.669999999999998
2018-01-16T13:00,21.5,33,11.6,20.270000000000003,20.270000000000003
2018-01-16T14:00,22.0,32,9.8,21.700000000000003,21.700000000000003
2018-01-16T15:00,22.0,32,8.6,22.540000000000003,22.540000000000003
2018-01-16T16:00,21.0,40,5.2,26.560000000000002,26.560000000000002
2018-01-16T17:00,18.9,47,7.0,25.509999999999998,25.509999999999998
2018-01-16T18:00,19.2,44,2.9,27.689999999999998,27.689999999999998
2018-01-16T19:00,17.9,47,5.1,25.839999999999996,25.839999999999996
2018-01-16T20:00,12.9,66,9.2,24.240000000000002,24.240000000000002
2018-01-16T21:00,11.7,71,10.2,23.989999999999995,23.989999999999995
2018-01-16T22:00,11.5,73,8.5,25.640000000000004,25.640000000000004
2018-01-16T23:00,11.1,77,8.9,26.279999999999998,26.279999999999998
2018-01-17T00:00,10.1,84,9.8,26.96,26.96
2018-01-17T01:00,9.2,89,9.8,27.71,27.71
2018-01-17T02:00,8.8,90,9.5,27.85,27.85
2018-01-17T03:00,8.4,91,9.2,27.990000000000002,27.990000000000002
2018-01-17T04:00,8.1,92,9.4,27.880000000000003,27.880000000000003
2018-01-17T05:00,7.8,95,10.7,27.66,27.66
2018-01-17T06:00,7.9,94,11.0,27.220000000000002,27.220000000000002
2018-01-17T07:00,8.1,93,10.2,27.65,27.65
2018-01-17T08:00,10.3,83,12.0,25.29,25.29
2018-01-17T09:00,13.6,71,11.7,24.840000000000003,24.840000000000003
2018-01-17T10:00,16.4,61,12.8,23.57,23.57
2018-01-17T11:00,18.5,53,13.0,22.89,22.89
2018-01-17T12:00,19.9,48,12.1,23.269999999999996,23.269999999999996
2018-01-17T13:00,20.9,45,12.2,23.21,23.21
2018-01-17T14:00,21.3,44,12.4,23.14,23.14
2018-01-17T15:00,21.2,44,12.7,22.83,22.83
2018-01-17T16:00,20.3,49,11.4,24.49,24.49
2018-01-17T17:00,17.0,61,7.4,27.950000000000003,27.950000000000003
2018-01-17T18:00,15.4,67,8.7,27.419999999999998,27.419999999999998
2018-01-17T19:00,14.4,72,9.5,27.510000000000005,27.510000000000005
2018-01-17T20:00,13.6,78,9.4,28.760000000000005,28.760000000000005
2018-01-17T21:00,12.3,85,7.1,31.380000000000003,31.380000000000003
2018-01-17T22:00,11.4,88,6.8,31.680000000000007,31.680000000000007
2018-01-17T23:00,11.2,90,8.2,31.160000000000004,31.160000000000004
2018-01-18T00:00,10.1,93,8.0,31.189999999999998,31.189999999999998
2018-01-18T01:00,9.5,94,8.6,30.5,30.5
2018-01-18T02:00,9.1,95,9.1,30.080000000000005,30.080000000000005
2018-01-18T03:00,8.9,95,8.7,30.160000000000004,30.160000000000004
